time,实时发电_风电
2025-08-16 19:00:00,178.253
2025-08-16 19:15:00,152.81
2025-08-16 19:30:00,152.682
2025-08-16 19:45:00,171.905
2025-08-16 20:00:00,186.1
2025-08-16 20:15:00,187.637
2025-08-16 20:30:00,203.15
2025-08-16 20:45:00,221.949
2025-08-16 21:00:00,230.402
2025-08-16 21:15:00,251.471
2025-08-16 21:30:00,163.455
2025-08-16 21:45:00,195.627
2025-08-16 22:00:00,248.242
2025-08-16 22:15:00,238.237
2025-08-16 22:30:00,293.185
2025-08-16 22:45:00,300.228
2025-08-16 23:00:00,282.755
2025-08-16 23:15:00,278.878
2025-08-16 23:30:00,290.163
2025-08-16 23:45:00,286.223
2025-08-17 00:00:00,281.33
2025-08-17 00:15:00,282.345
2025-08-17 00:30:00,286.443
2025-08-17 00:45:00,265.383
2025-08-17 01:00:00,256.82
2025-08-17 01:15:00,263.017
2025-08-17 01:30:00,260.95
2025-08-17 01:45:00,258.362
2025-08-17 02:00:00,256.418
2025-08-17 02:15:00,230.81
2025-08-17 02:30:00,223.095
2025-08-17 02:45:00,223.33
2025-08-17 03:00:00,221.723
2025-08-17 03:15:00,214.178
2025-08-17 03:30:00,213.6
2025-08-17 03:45:00,210.085
2025-08-17 04:00:00,193.667
2025-08-17 04:15:00,183.115
2025-08-17 04:30:00,186.688
2025-08-17 04:45:00,172.63
2025-08-17 05:00:00,164.505
2025-08-17 05:15:00,156.585
2025-08-17 05:30:00,151.693
2025-08-17 05:45:00,147.16
2025-08-17 06:00:00,143.883
2025-08-17 06:15:00,146.12
2025-08-17 06:30:00,147.46
2025-08-17 06:45:00,148.977
2025-08-17 07:00:00,148.005
2025-08-17 07:15:00,136.515
2025-08-17 07:30:00,122.816
2025-08-17 07:45:00,106.257
2025-08-17 08:00:00,78.993
2025-08-17 08:15:00,79.283
2025-08-17 08:30:00,75.03
2025-08-17 08:45:00,68.358
2025-08-17 09:00:00,64.816
2025-08-17 09:15:00,59.3
2025-08-17 09:30:00,56.799
2025-08-17 09:45:00,49.674
2025-08-17 10:00:00,46.7
2025-08-17 10:15:00,43.769
2025-08-17 10:30:00,40.965
2025-08-17 10:45:00,38.049
2025-08-17 11:00:00,37.202
2025-08-17 11:15:00,37.076
2025-08-17 11:30:00,38.69
2025-08-17 11:45:00,38.013
2025-08-17 12:00:00,38.701
2025-08-17 12:15:00,38.666
2025-08-17 12:30:00,38.509
2025-08-17 12:45:00,38.939
2025-08-17 13:00:00,37.811
2025-08-17 13:15:00,39.669
2025-08-17 13:30:00,38.468
2025-08-17 13:45:00,40.472
2025-08-17 14:00:00,44.124
2025-08-17 14:15:00,46.484
2025-08-17 14:30:00,48.88
2025-08-17 14:45:00,55.504
2025-08-17 15:00:00,61.072
2025-08-17 15:15:00,67.662
2025-08-17 15:30:00,74.395
2025-08-17 15:45:00,80.357
2025-08-17 16:00:00,121.397
2025-08-17 16:15:00,164.44
2025-08-17 16:30:00,201.212
2025-08-17 16:45:00,216.633
2025-08-17 17:00:00,219.342
2025-08-17 17:15:00,219.845
2025-08-17 17:30:00,223.52
2025-08-17 17:45:00,215.568
2025-08-17 18:00:00,213.375
2025-08-17 18:15:00,208.155
2025-08-17 18:30:00,211.045
2025-08-17 18:45:00,184.365
2025-08-17 19:00:00,209.763
2025-08-17 19:15:00,216.836
2025-08-17 19:30:00,257.594
2025-08-17 19:45:00,282.634
2025-08-17 20:00:00,306.361
2025-08-17 20:15:00,320.836
2025-08-17 20:30:00,339.324
2025-08-17 20:45:00,393.603
2025-08-17 21:00:00,377.672
2025-08-17 21:15:00,341.872
2025-08-17 21:30:00,358.689
2025-08-17 21:45:00,350.194
2025-08-17 22:00:00,321.762
2025-08-17 22:15:00,327.126
2025-08-17 22:30:00,470.975
2025-08-17 22:45:00,394.443
2025-08-17 23:00:00,461.695
2025-08-17 23:15:00,495.017
2025-08-17 23:30:00,434.958
2025-08-17 23:45:00,497.533
2025-08-18 00:00:00,506.068
2025-08-18 00:15:00,554.655
2025-08-18 00:30:00,533.625
2025-08-18 00:45:00,520.695
2025-08-18 01:00:00,526.372
2025-08-18 01:15:00,518.898
2025-08-18 01:30:00,506.119
2025-08-18 01:45:00,532.66
2025-08-18 02:00:00,519.685
2025-08-18 02:15:00,494.688
2025-08-18 02:30:00,473.945
2025-08-18 02:45:00,456.225
2025-08-18 03:00:00,463.563
2025-08-18 03:15:00,460.905
2025-08-18 03:30:00,461.617
2025-08-18 03:45:00,468.35
2025-08-18 04:00:00,482.15
2025-08-18 04:15:00,480.122
2025-08-18 04:30:00,471.945
2025-08-18 04:45:00,450.81
2025-08-18 05:00:00,451.272
2025-08-18 05:15:00,431.68
2025-08-18 05:30:00,430.647
2025-08-18 05:45:00,418.41
2025-08-18 06:00:00,410.15
2025-08-18 06:15:00,414.913
2025-08-18 06:30:00,418.828
2025-08-18 06:45:00,406.655
2025-08-18 07:00:00,408.04
2025-08-18 07:15:00,315.488
2025-08-18 07:30:00,230.061
2025-08-18 07:45:00,135.734
2025-08-18 08:00:00,127.737
2025-08-18 08:15:00,130.327
2025-08-18 08:30:00,167.636
2025-08-18 08:45:00,140.211
2025-08-18 09:00:00,297.274
2025-08-18 09:15:00,273.59
2025-08-18 09:30:00,225.132
2025-08-18 09:45:00,240.349
2025-08-18 10:00:00,258.737
2025-08-18 10:15:00,276.764
2025-08-18 10:30:00,263.763
2025-08-18 10:45:00,257.2
2025-08-18 11:00:00,250.78
2025-08-18 11:15:00,259.16
2025-08-18 11:30:00,251.365
2025-08-18 11:45:00,243.535
2025-08-18 12:00:00,250.01
2025-08-18 12:15:00,235.746
2025-08-18 12:30:00,239.533
2025-08-18 12:45:00,236.85
2025-08-18 13:00:00,233.885
2025-08-18 13:15:00,212.145
2025-08-18 13:30:00,228.951
2025-08-18 13:45:00,232.285
2025-08-18 14:00:00,247.848
2025-08-18 14:15:00,253.505
2025-08-18 14:30:00,276.263
2025-08-18 14:45:00,235.687
2025-08-18 15:00:00,311.433
2025-08-18 15:15:00,233.954
2025-08-18 15:30:00,246.048
2025-08-18 15:45:00,339.94
2025-08-18 16:00:00,373.593
2025-08-18 16:15:00,389.082
2025-08-18 16:30:00,419.415
2025-08-18 16:45:00,460.21
2025-08-18 17:00:00,492.04
2025-08-18 17:15:00,512.65
2025-08-18 17:30:00,525.916
2025-08-18 17:45:00,472.99
2025-08-18 18:00:00,431.941
2025-08-18 18:15:00,466.871
2025-08-18 18:30:00,452.667
2025-08-18 18:45:00,480.919
2025-08-18 19:00:00,587.694
2025-08-18 19:15:00,578.367
2025-08-18 19:30:00,631.861
2025-08-18 19:45:00,742.94
2025-08-18 20:00:00,698.709
2025-08-18 20:15:00,646.836
2025-08-18 20:30:00,727.946
2025-08-18 20:45:00,717.436
2025-08-18 21:00:00,760.65
2025-08-18 21:15:00,730.74
2025-08-18 21:30:00,692.075
2025-08-18 21:45:00,707.786
2025-08-18 22:00:00,636.436
2025-08-18 22:15:00,561.064
2025-08-18 22:30:00,439.8
2025-08-18 22:45:00,450.737
2025-08-18 23:00:00,474.048
2025-08-18 23:15:00,498.689
2025-08-18 23:30:00,456.518
2025-08-18 23:45:00,557.641
2025-08-19 00:00:00,786.044
2025-08-19 00:15:00,959.285
2025-08-19 00:30:00,885.486
2025-08-19 00:45:00,943.039
2025-08-19 01:00:00,1012.657
2025-08-19 01:15:00,1055.877
2025-08-19 01:30:00,1064.412
2025-08-19 01:45:00,1047.84
2025-08-19 02:00:00,1045.55
2025-08-19 02:15:00,1032.963
2025-08-19 02:30:00,1010.585
2025-08-19 02:45:00,1006.245
2025-08-19 03:00:00,999.503
2025-08-19 03:15:00,995.74
2025-08-19 03:30:00,969.315
2025-08-19 03:45:00,962.232
2025-08-19 04:00:00,943.888
2025-08-19 04:15:00,940.065
2025-08-19 04:30:00,936.802
2025-08-19 04:45:00,920.028
2025-08-19 05:00:00,895.513
2025-08-19 05:15:00,880.625
2025-08-19 05:30:00,863.365
2025-08-19 05:45:00,847.175
2025-08-19 06:00:00,828.756
2025-08-19 06:15:00,792.045
2025-08-19 06:30:00,767.042
2025-08-19 06:45:00,743.388
2025-08-19 07:00:00,731.346
2025-08-19 07:15:00,570.634
2025-08-19 07:30:00,504.604
2025-08-19 07:45:00,416.327
2025-08-19 08:00:00,312.236
2025-08-19 08:15:00,355.562
2025-08-19 08:30:00,357.294
2025-08-19 08:45:00,293.909
2025-08-19 09:00:00,430.017
2025-08-19 09:15:00,419.923
2025-08-19 09:30:00,397.319
2025-08-19 09:45:00,472.379
2025-08-19 10:00:00,490.631
2025-08-19 10:15:00,400.963
2025-08-19 10:30:00,380.974
2025-08-19 10:45:00,400.534
2025-08-19 11:00:00,394.982
2025-08-19 11:15:00,408.141
2025-08-19 11:30:00,405.757
2025-08-19 11:45:00,463.208
2025-08-19 12:00:00,429.948
2025-08-19 12:15:00,389.456
2025-08-19 12:30:00,449.228
2025-08-19 12:45:00,459.969
2025-08-19 13:00:00,445.752
2025-08-19 13:15:00,426.518
2025-08-19 13:30:00,409.713
2025-08-19 13:45:00,375.772
2025-08-19 14:00:00,379.441
2025-08-19 14:15:00,379.857
2025-08-19 14:30:00,349.885
2025-08-19 14:45:00,344.644
2025-08-19 15:00:00,344.443
2025-08-19 15:15:00,370.722
2025-08-19 15:30:00,408.53
2025-08-19 15:45:00,436.298
2025-08-19 16:00:00,427.34
2025-08-19 16:15:00,443.034
2025-08-19 16:30:00,517.167
2025-08-19 16:45:00,380.866
2025-08-19 17:00:00,444.508
2025-08-19 17:15:00,476.565
2025-08-19 17:30:00,450.537
2025-08-19 17:45:00,398.698
2025-08-19 18:00:00,443.376
2025-08-19 18:15:00,485.099
2025-08-19 18:30:00,499.616
2025-08-19 18:45:00,503.466
2025-08-19 19:00:00,528.45
2025-08-19 19:15:00,631.805
2025-08-19 19:30:00,736.821
2025-08-19 19:45:00,796.213
2025-08-19 20:00:00,876.177
2025-08-19 20:15:00,897.524
2025-08-19 20:30:00,958.366
2025-08-19 20:45:00,967.951
2025-08-19 21:00:00,975.218
2025-08-19 21:15:00,886.765
2025-08-19 21:30:00,908.057
2025-08-19 21:45:00,788.865
2025-08-19 22:00:00,652.193
2025-08-19 22:15:00,657.892
2025-08-19 22:30:00,655.195
2025-08-19 22:45:00,637.196
2025-08-19 23:00:00,771.778
2025-08-19 23:15:00,772.28
2025-08-19 23:30:00,701.033
2025-08-19 23:45:00,805.341
2025-08-20 00:00:00,1100.446
2025-08-20 00:15:00,1126.096
2025-08-20 00:30:00,1091.623
2025-08-20 00:45:00,1069.032
2025-08-20 01:00:00,1216.727
2025-08-20 01:15:00,1225.789
2025-08-20 01:30:00,1235.228
2025-08-20 01:45:00,1169.865
2025-08-20 02:00:00,1150.928
2025-08-20 02:15:00,1121.688
2025-08-20 02:30:00,1104.922
2025-08-20 02:45:00,1102.628
2025-08-20 03:00:00,1083.409
2025-08-20 03:15:00,1094.296
2025-08-20 03:30:00,1097.068
2025-08-20 03:45:00,1038.923
2025-08-20 04:00:00,1008.478
2025-08-20 04:15:00,996.351
2025-08-20 04:30:00,977.827
2025-08-20 04:45:00,1004.191
2025-08-20 05:00:00,1018.259
2025-08-20 05:15:00,1027.144
2025-08-20 05:30:00,1030.571
2025-08-20 05:45:00,974.871
2025-08-20 06:00:00,948.949
2025-08-20 06:15:00,908.389
2025-08-20 06:30:00,878.8
2025-08-20 06:45:00,847.259
2025-08-20 07:00:00,842.204
2025-08-20 07:15:00,766.447
2025-08-20 07:30:00,666.844
2025-08-20 07:45:00,650.482
2025-08-20 08:00:00,643.329
2025-08-20 08:15:00,634.744
2025-08-20 08:30:00,660.303
2025-08-20 08:45:00,802.522
2025-08-20 09:00:00,788.034
2025-08-20 09:15:00,658.595
2025-08-20 09:30:00,716.724
2025-08-20 09:45:00,759.047
2025-08-20 10:00:00,792.438
2025-08-20 10:15:00,717.243
2025-08-20 10:30:00,712.042
2025-08-20 10:45:00,756.967
2025-08-20 11:00:00,689.043
2025-08-20 11:15:00,708.657
2025-08-20 11:30:00,644.734
2025-08-20 11:45:00,645.471
2025-08-20 12:00:00,734.064
2025-08-20 12:15:00,672.786
2025-08-20 12:30:00,654.967
2025-08-20 12:45:00,710.723
2025-08-20 13:00:00,683.536
2025-08-20 13:15:00,668.93
2025-08-20 13:30:00,642.897
2025-08-20 13:45:00,642.726
2025-08-20 14:00:00,646.767
2025-08-20 14:15:00,698.144
2025-08-20 14:30:00,628.865
2025-08-20 14:45:00,606.517
2025-08-20 15:00:00,625.412
2025-08-20 15:15:00,713.734
2025-08-20 15:30:00,777.347
2025-08-20 15:45:00,906.216
2025-08-20 16:00:00,1012.65
2025-08-20 16:15:00,1076.49
2025-08-20 16:30:00,889.634
2025-08-20 16:45:00,733.078
2025-08-20 17:00:00,843.852
2025-08-20 17:15:00,889.083
2025-08-20 17:30:00,899.851
2025-08-20 17:45:00,829.539
2025-08-20 18:00:00,873.815
2025-08-20 18:15:00,846.977
2025-08-20 18:30:00,926.831
2025-08-20 18:45:00,932.417
2025-08-20 19:00:00,918.13
2025-08-20 19:15:00,944.74
2025-08-20 19:30:00,1043.081
2025-08-20 19:45:00,1074.734
2025-08-20 20:00:00,1063.909
2025-08-20 20:15:00,1089.318
2025-08-20 20:30:00,1007.991
2025-08-20 20:45:00,981.819
2025-08-20 21:00:00,973.308
2025-08-20 21:15:00,891.813
2025-08-20 21:30:00,818.96
2025-08-20 21:45:00,798.077
2025-08-20 22:00:00,815.215
2025-08-20 22:15:00,729.713
2025-08-20 22:30:00,711.987
2025-08-20 22:45:00,685.135
2025-08-20 23:00:00,855.902
2025-08-20 23:15:00,883.827
2025-08-20 23:30:00,824.55
2025-08-20 23:45:00,827.77
2025-08-21 00:00:00,1372.337
2025-08-21 00:15:00,1393.047
2025-08-21 00:30:00,1344.625
2025-08-21 00:45:00,1308.108
2025-08-21 01:00:00,1302.123
2025-08-21 01:15:00,1349.409
2025-08-21 01:30:00,1336.415
2025-08-21 01:45:00,1395.424
2025-08-21 02:00:00,1367.609
2025-08-21 02:15:00,1361.976
2025-08-21 02:30:00,1386.851
2025-08-21 02:45:00,1346.847
2025-08-21 03:00:00,1253.148
2025-08-21 03:15:00,1228.581
2025-08-21 03:30:00,1212.592
2025-08-21 03:45:00,1227.18
2025-08-21 04:00:00,1295.312
2025-08-21 04:15:00,1255.16
2025-08-21 04:30:00,1208.967
2025-08-21 04:45:00,1220.152
2025-08-21 05:00:00,1228.06
2025-08-21 05:15:00,1229.071
2025-08-21 05:30:00,1191.168
2025-08-21 05:45:00,1189.276
2025-08-21 06:00:00,1289.65
2025-08-21 06:15:00,1219.673
2025-08-21 06:30:00,1258.8
2025-08-21 06:45:00,1195.043
2025-08-21 07:00:00,1181.533
2025-08-21 07:15:00,1095.546
2025-08-21 07:30:00,1094.929
2025-08-21 07:45:00,1119.569
2025-08-21 08:00:00,1158.819
2025-08-21 08:15:00,1235.521
2025-08-21 08:30:00,1199.933
2025-08-21 08:45:00,1266.048
2025-08-21 09:00:00,1192.731
2025-08-21 09:15:00,1198.825
2025-08-21 09:30:00,1156.181
2025-08-21 09:45:00,1103.202
2025-08-21 10:00:00,1056.224
2025-08-21 10:15:00,1075.463
2025-08-21 10:30:00,1051.004
2025-08-21 10:45:00,1054.689
2025-08-21 11:00:00,1059.35
2025-08-21 11:15:00,1043.69
2025-08-21 11:30:00,997.279
2025-08-21 11:45:00,934.437
2025-08-21 12:00:00,856.091
2025-08-21 12:15:00,908.535
2025-08-21 12:30:00,904.265
2025-08-21 12:45:00,909.538
2025-08-21 13:00:00,883.722
2025-08-21 13:15:00,833.274
2025-08-21 13:30:00,854.09
2025-08-21 13:45:00,807.899
2025-08-21 14:00:00,776.021
2025-08-21 14:15:00,796.749
2025-08-21 14:30:00,735.26
2025-08-21 14:45:00,800.984
2025-08-21 15:00:00,807.734
2025-08-21 15:15:00,920.117
2025-08-21 15:30:00,993.064
2025-08-21 15:45:00,985.385
2025-08-21 16:00:00,1007.974
2025-08-21 16:15:00,1030.198
2025-08-21 16:30:00,979.381
2025-08-21 16:45:00,973.936
2025-08-21 17:00:00,987.58
2025-08-21 17:15:00,1004.981
2025-08-21 17:30:00,992.429
2025-08-21 17:45:00,1008.644
2025-08-21 18:00:00,1039.842
2025-08-21 18:15:00,1024.906
2025-08-21 18:30:00,1065.973
2025-08-21 18:45:00,1120.449
2025-08-21 19:00:00,1098.054
2025-08-21 19:15:00,1111.863
2025-08-21 19:30:00,1173.267
2025-08-21 19:45:00,1225.4
2025-08-21 20:00:00,1178.38
2025-08-21 20:15:00,1156.331
2025-08-21 20:30:00,1176.226
2025-08-21 20:45:00,1166.985
2025-08-21 21:00:00,1188.001
2025-08-21 21:15:00,1167.702
2025-08-21 21:30:00,1052.212
2025-08-21 21:45:00,1018.534
2025-08-21 22:00:00,936.445
2025-08-21 22:15:00,1048.642
2025-08-21 22:30:00,1049.412
2025-08-21 22:45:00,1058.371
2025-08-21 23:00:00,1091.942
2025-08-21 23:15:00,1167.856
2025-08-21 23:30:00,1114.409
2025-08-21 23:45:00,1123.913
2025-08-22 00:00:00,1103.871
2025-08-22 00:15:00,1217.694
2025-08-22 00:30:00,1168.787
2025-08-22 00:45:00,1116.284
2025-08-22 01:00:00,1063.109
2025-08-22 01:15:00,1105.101
2025-08-22 01:30:00,1103.503
2025-08-22 01:45:00,1064.056
2025-08-22 02:00:00,1062.848
2025-08-22 02:15:00,1024.954
2025-08-22 02:30:00,1075.717
2025-08-22 02:45:00,1080.909
2025-08-22 03:00:00,1074.239
2025-08-22 03:15:00,1084.329
2025-08-22 03:30:00,1070.646
2025-08-22 03:45:00,1008.612
2025-08-22 04:00:00,1052.879
2025-08-22 04:15:00,1029.912
2025-08-22 04:30:00,1067.869
2025-08-22 04:45:00,1034.433
2025-08-22 05:00:00,1061.615
2025-08-22 05:15:00,1052.648
2025-08-22 05:30:00,1038.887
2025-08-22 05:45:00,1028.04
2025-08-22 06:00:00,981.239
2025-08-22 06:15:00,1026.51
2025-08-22 06:30:00,1000.218
2025-08-22 06:45:00,1009.201
2025-08-22 07:00:00,1014.515
2025-08-22 07:15:00,942.067
2025-08-22 07:30:00,937.902
2025-08-22 07:45:00,972.602
2025-08-22 08:00:00,992.363
2025-08-22 08:15:00,940.702
2025-08-22 08:30:00,942.152
2025-08-22 08:45:00,924.125
2025-08-22 09:00:00,907.324
2025-08-22 09:15:00,956.926
2025-08-22 09:30:00,989.123
2025-08-22 09:45:00,930.074
2025-08-22 10:00:00,886.564
2025-08-22 10:15:00,881.958
2025-08-22 10:30:00,840.625
2025-08-22 10:45:00,878.088
2025-08-22 11:00:00,903.326
2025-08-22 11:15:00,864.204
2025-08-22 11:30:00,831.832
2025-08-22 11:45:00,798.067
2025-08-22 12:00:00,788.41
2025-08-22 12:15:00,795.157
2025-08-22 12:30:00,805.386
2025-08-22 12:45:00,796.328
2025-08-22 13:00:00,804.997
2025-08-22 13:15:00,796.946
2025-08-22 13:30:00,761.058
2025-08-22 13:45:00,758.093
2025-08-22 14:00:00,765.167
2025-08-22 14:15:00,771.866
2025-08-22 14:30:00,747.642
2025-08-22 14:45:00,690.933
2025-08-22 15:00:00,738.842
2025-08-22 15:15:00,747.102
2025-08-22 15:30:00,743.143
2025-08-22 15:45:00,756.381
2025-08-22 16:00:00,749.248
2025-08-22 16:15:00,801.789
2025-08-22 16:30:00,800.258
2025-08-22 16:45:00,705.91
2025-08-22 17:00:00,767.363
2025-08-22 17:15:00,768.33
2025-08-22 17:30:00,776.84
2025-08-22 17:45:00,781.48
2025-08-22 18:00:00,779.943
2025-08-22 18:15:00,783.835
2025-08-22 18:30:00,772.425
2025-08-22 18:45:00,768.73
2025-08-22 19:00:00,764.785
2025-08-22 19:15:00,765.185
2025-08-22 19:30:00,777.55
2025-08-22 19:45:00,799.34
2025-08-22 20:00:00,816.605
2025-08-22 20:15:00,824.25
2025-08-22 20:30:00,850.338
2025-08-22 20:45:00,870.89
2025-08-22 21:00:00,876.284
2025-08-22 21:15:00,875.826
2025-08-22 21:30:00,880.181
2025-08-22 21:45:00,871.116
2025-08-22 22:00:00,861.707
2025-08-22 22:15:00,883.2
2025-08-22 22:30:00,866.485
2025-08-22 22:45:00,923.754
2025-08-22 23:00:00,923.085
2025-08-22 23:15:00,975.755
2025-08-22 23:30:00,991.37
2025-08-22 23:45:00,983.405
2025-08-23 00:00:00,965.299
2025-08-23 00:15:00,1013.041
2025-08-23 00:30:00,1020.026
2025-08-23 00:45:00,1020.836
2025-08-23 01:00:00,994.968
2025-08-23 01:15:00,1015.992
2025-08-23 01:30:00,972.25
2025-08-23 01:45:00,951.44
2025-08-23 02:00:00,960.929
2025-08-23 02:15:00,942.115
2025-08-23 02:30:00,929.646
2025-08-23 02:45:00,935.43
2025-08-23 03:00:00,919.711
2025-08-23 03:15:00,928.412
2025-08-23 03:30:00,920.672
2025-08-23 03:45:00,921.128
2025-08-23 04:00:00,934.378
2025-08-23 04:15:00,916.956
2025-08-23 04:30:00,912.552
2025-08-23 04:45:00,898.156
2025-08-23 05:00:00,904.583
2025-08-23 05:15:00,911.835
2025-08-23 05:30:00,907.745
2025-08-23 05:45:00,859.3
2025-08-23 06:00:00,893.229
2025-08-23 06:15:00,883.831
2025-08-23 06:30:00,845.421
2025-08-23 06:45:00,858.322
2025-08-23 07:00:00,772.638
2025-08-23 07:15:00,754.956
2025-08-23 07:30:00,681.128
2025-08-23 07:45:00,645.359
2025-08-23 08:00:00,628.223
2025-08-23 08:15:00,605.192
2025-08-23 08:30:00,607.391
2025-08-23 08:45:00,587.205
2025-08-23 09:00:00,512.616
2025-08-23 09:15:00,500.971
2025-08-23 09:30:00,518.343
2025-08-23 09:45:00,492.639
2025-08-23 10:00:00,456.482
2025-08-23 10:15:00,408.073
2025-08-23 10:30:00,402.485
2025-08-23 10:45:00,404.279
2025-08-23 11:00:00,399.735
2025-08-23 11:15:00,380.802
2025-08-23 11:30:00,356.684
2025-08-23 11:45:00,364.522
2025-08-23 12:00:00,370.707
2025-08-23 12:15:00,380.802
2025-08-23 12:30:00,356.35
2025-08-23 12:45:00,348.96
2025-08-23 13:00:00,349.578
2025-08-23 13:15:00,339.82
2025-08-23 13:30:00,320.95
2025-08-23 13:45:00,303.283
2025-08-23 14:00:00,295.18
2025-08-23 14:15:00,285.441
2025-08-23 14:30:00,278.918
2025-08-23 14:45:00,265.688
2025-08-23 15:00:00,254.527
2025-08-23 15:15:00,244.405
2025-08-23 15:30:00,229.89
2025-08-23 15:45:00,224.4
2025-08-23 16:00:00,213.42
2025-08-23 16:15:00,210.288
2025-08-23 16:30:00,199.193
2025-08-23 16:45:00,191.14
2025-08-23 17:00:00,196.158
2025-08-23 17:15:00,198.475
2025-08-23 17:30:00,194.173
2025-08-23 17:45:00,195.28
2025-08-23 18:00:00,196.97
2025-08-23 18:15:00,204.805
2025-08-23 18:30:00,205.872
2025-08-23 18:45:00,204.982
2025-08-23 19:00:00,208.122
2025-08-23 19:15:00,210.982
2025-08-23 19:30:00,215.742
2025-08-23 19:45:00,231.78
2025-08-23 20:00:00,263.64
2025-08-23 20:15:00,280.1
2025-08-23 20:30:00,305.685
2025-08-23 20:45:00,338.533
2025-08-23 21:00:00,375.435
2025-08-23 21:15:00,375.835
2025-08-23 21:30:00,398.522
2025-08-23 21:45:00,407.388
2025-08-23 22:00:00,430.323
2025-08-23 22:15:00,452.585
2025-08-23 22:30:00,471.642
2025-08-23 22:45:00,488.345
2025-08-23 23:00:00,512.638
2025-08-23 23:15:00,524.403
2025-08-23 23:30:00,546.63
2025-08-23 23:45:00,574.45
2025-08-24 00:00:00,593.225
2025-08-24 00:15:00,613.555
2025-08-24 00:30:00,625.537
2025-08-24 00:45:00,626.843
2025-08-24 01:00:00,621.685
2025-08-24 01:15:00,618.17
2025-08-24 01:30:00,602.09
2025-08-24 01:45:00,593.735
2025-08-24 02:00:00,595.583
2025-08-24 02:15:00,594.153
2025-08-24 02:30:00,595.395
2025-08-24 02:45:00,607.703
2025-08-24 03:00:00,617.703
2025-08-24 03:15:00,636.492
2025-08-24 03:30:00,629.307
2025-08-24 03:45:00,630.33
2025-08-24 04:00:00,631.948
2025-08-24 04:15:00,653.81
2025-08-24 04:30:00,657.98
2025-08-24 04:45:00,664.968
2025-08-24 05:00:00,680.333
2025-08-24 05:15:00,692.015
2025-08-24 05:30:00,694.795
2025-08-24 05:45:00,689.3
2025-08-24 06:00:00,675.285
