time,实时发电_火电
2025-08-25 08:00:00,2301.07
2025-08-25 08:15:00,2394.025
2025-08-25 08:30:00,2579.935
2025-08-25 08:45:00,2565.936
2025-08-25 09:00:00,2511.159
2025-08-25 09:15:00,2532.978
2025-08-25 09:30:00,2520.695
2025-08-25 09:45:00,2693.727
2025-08-25 10:00:00,2734.773
2025-08-25 10:15:00,2733.423
2025-08-25 10:30:00,2769.967
2025-08-25 10:45:00,2883.953
2025-08-25 11:00:00,2812.318
2025-08-25 11:15:00,2741.995
2025-08-25 11:30:00,2801.486
2025-08-25 11:45:00,2859.443
2025-08-25 12:00:00,2878.46
2025-08-25 12:15:00,3065.625
2025-08-25 12:30:00,3253.626
2025-08-25 12:45:00,3228.823
2025-08-25 13:00:00,3267.776
2025-08-25 13:15:00,3349.856
2025-08-25 13:30:00,3375.442
2025-08-25 13:45:00,3202.625
2025-08-25 14:00:00,3130.383
2025-08-25 14:15:00,3226.4
2025-08-25 14:30:00,3296.986
2025-08-25 14:45:00,3415.982
2025-08-25 15:00:00,3578.172
2025-08-25 15:15:00,3656.627
2025-08-25 15:30:00,3707.82
2025-08-25 15:45:00,3624.614
2025-08-25 16:00:00,3687.79
2025-08-25 16:15:00,3840.172
2025-08-25 16:30:00,4139.374
2025-08-25 16:45:00,4228.626
2025-08-25 17:00:00,4309.275
2025-08-25 17:15:00,4361.348
2025-08-25 17:30:00,4271.454
2025-08-25 17:45:00,3992.655
2025-08-25 18:00:00,3708.417
2025-08-25 18:15:00,3565.552
2025-08-25 18:30:00,3622.869
2025-08-25 18:45:00,3584.527
2025-08-25 19:00:00,3496.092
2025-08-25 19:15:00,3518.044
2025-08-25 19:30:00,3664.482
2025-08-25 19:45:00,3622.342
2025-08-25 20:00:00,3653.412
2025-08-25 20:15:00,3593.958
2025-08-25 20:30:00,3361.933
2025-08-25 20:45:00,3286.109
2025-08-25 21:00:00,3237.035
2025-08-25 21:15:00,3193.504
2025-08-25 21:30:00,3224.455
2025-08-25 21:45:00,3245.366
2025-08-25 22:00:00,3267.413
2025-08-25 22:15:00,3305.554
2025-08-25 22:30:00,3266.321
2025-08-25 22:45:00,3262.939
2025-08-25 23:00:00,3224.149
2025-08-25 23:15:00,3145.791
2025-08-25 23:30:00,2945.825
2025-08-25 23:45:00,2991.365
2025-08-26 00:00:00,3273.896
2025-08-26 00:15:00,3475.947
2025-08-26 00:30:00,3357.104
2025-08-26 00:45:00,3321.566
2025-08-26 01:00:00,3260.197
2025-08-26 01:15:00,3213.929
2025-08-26 01:30:00,3190.283
2025-08-26 01:45:00,3198.81
2025-08-26 02:00:00,3106.917
2025-08-26 02:15:00,3095.995
2025-08-26 02:30:00,3063.808
2025-08-26 02:45:00,2969.78
2025-08-26 03:00:00,2937.9
2025-08-26 03:15:00,2953.646
2025-08-26 03:30:00,2895.204
2025-08-26 03:45:00,2780.5
2025-08-26 04:00:00,2722.493
2025-08-26 04:15:00,2627.377
2025-08-26 04:30:00,2636.648
2025-08-26 04:45:00,2611.436
2025-08-26 05:00:00,2713.637
2025-08-26 05:15:00,2712.83
2025-08-26 05:30:00,2765.747
2025-08-26 05:45:00,2840.184
2025-08-26 06:00:00,2946.981
2025-08-26 06:15:00,2851.802
2025-08-26 06:30:00,2933.81
2025-08-26 06:45:00,2830.153
2025-08-26 07:00:00,2753.97
2025-08-26 07:15:00,2678.68
2025-08-26 07:30:00,2619.627
2025-08-26 07:45:00,2618.79
2025-08-26 08:00:00,2665.681
2025-08-26 08:15:00,2741.786
2025-08-26 08:30:00,2778.217
2025-08-26 08:45:00,2734.065
2025-08-26 09:00:00,2642.884
2025-08-26 09:15:00,2630.385
2025-08-26 09:30:00,2653.985
2025-08-26 09:45:00,2822.797
2025-08-26 10:00:00,2930.848
2025-08-26 10:15:00,2943.131
2025-08-26 10:30:00,2952.607
2025-08-26 10:45:00,2927.583
2025-08-26 11:00:00,3046.4
2025-08-26 11:15:00,2986.087
2025-08-26 11:30:00,3074.46
2025-08-26 11:45:00,2943.832
2025-08-26 12:00:00,3235.525
2025-08-26 12:15:00,3307.936
2025-08-26 12:30:00,3387.466
2025-08-26 12:45:00,3450.163
2025-08-26 13:00:00,3406.48
2025-08-26 13:15:00,3382.638
2025-08-26 13:30:00,3425.229
2025-08-26 13:45:00,3400.495
2025-08-26 14:00:00,3364.803
2025-08-26 14:15:00,3302.087
2025-08-26 14:30:00,3190.905
2025-08-26 14:45:00,3308.884
2025-08-26 15:00:00,3435.531
2025-08-26 15:15:00,3452.094
2025-08-26 15:30:00,3495.086
2025-08-26 15:45:00,3427.486
2025-08-26 16:00:00,3318.504
2025-08-26 16:15:00,3742.148
2025-08-26 16:30:00,3921.142
2025-08-26 16:45:00,4150.948
2025-08-26 17:00:00,4154.074
2025-08-26 17:15:00,4220.239
2025-08-26 17:30:00,4252.119
2025-08-26 17:45:00,4062.964
2025-08-26 18:00:00,3809.504
2025-08-26 18:15:00,3682.359
2025-08-26 18:30:00,3760.633
2025-08-26 18:45:00,3907.177
2025-08-26 19:00:00,3997.071
2025-08-26 19:15:00,4032.397
2025-08-26 19:30:00,4030.603
2025-08-26 19:45:00,4092.737
2025-08-26 20:00:00,4084.962
2025-08-26 20:15:00,4129.117
2025-08-26 20:30:00,3848.568
2025-08-26 20:45:00,3801.844
2025-08-26 21:00:00,3737.701
2025-08-26 21:15:00,3787.261
2025-08-26 21:30:00,3869.137
2025-08-26 21:45:00,3779.985
2025-08-26 22:00:00,3686.737
2025-08-26 22:15:00,3671.951
2025-08-26 22:30:00,3726.267
2025-08-26 22:45:00,3787.264
2025-08-26 23:00:00,3822.222
2025-08-26 23:15:00,3807.011
2025-08-26 23:30:00,3736.654
2025-08-26 23:45:00,3706.913
2025-08-27 00:00:00,3902.849
2025-08-27 00:15:00,4217.714
2025-08-27 00:30:00,4185.371
2025-08-27 00:45:00,4157.499
2025-08-27 01:00:00,4256.197
2025-08-27 01:15:00,4157.963
2025-08-27 01:30:00,4091.66
2025-08-27 01:45:00,4055.202
2025-08-27 02:00:00,3931.03
2025-08-27 02:15:00,3830.449
2025-08-27 02:30:00,3791.835
2025-08-27 02:45:00,3806.871
2025-08-27 03:00:00,3723.299
2025-08-27 03:15:00,3676.267
2025-08-27 03:30:00,3627.294
2025-08-27 03:45:00,3585.229
2025-08-27 04:00:00,3515.733
2025-08-27 04:15:00,3499.334
2025-08-27 04:30:00,3472.48
2025-08-27 04:45:00,3531.914
2025-08-27 05:00:00,3579.276
2025-08-27 05:15:00,3539.167
2025-08-27 05:30:00,3534.579
2025-08-27 05:45:00,3566.683
2025-08-27 06:00:00,3564.095
2025-08-27 06:15:00,3509.973
2025-08-27 06:30:00,3517.778
2025-08-27 06:45:00,3338.555
2025-08-27 07:00:00,3254.262
2025-08-27 07:15:00,3118.808
2025-08-27 07:30:00,2999.219
2025-08-27 07:45:00,2930.606
2025-08-27 08:00:00,3010.982
2025-08-27 08:15:00,2990.77
2025-08-27 08:30:00,2867.776
2025-08-27 08:45:00,2789.192
2025-08-27 09:00:00,2799.953
2025-08-27 09:15:00,2795.102
2025-08-27 09:30:00,2810.453
2025-08-27 09:45:00,2844.372
2025-08-27 10:00:00,2866.469
2025-08-27 10:15:00,2999.135
2025-08-27 10:30:00,3075.436
2025-08-27 10:45:00,3128.464
2025-08-27 11:00:00,3149.448
2025-08-27 11:15:00,3138.448
2025-08-27 11:30:00,3152.293
2025-08-27 11:45:00,3322.412
2025-08-27 12:00:00,3524.875
2025-08-27 12:15:00,3650.994
2025-08-27 12:30:00,3875.04
2025-08-27 12:45:00,3887.416
2025-08-27 13:00:00,3949.849
2025-08-27 13:15:00,3981.049
2025-08-27 13:30:00,3882.478
2025-08-27 13:45:00,3817.757
2025-08-27 14:00:00,3752.867
2025-08-27 14:15:00,3733.055
2025-08-27 14:30:00,3642.133
2025-08-27 14:45:00,3723.977
2025-08-27 15:00:00,3729.1
2025-08-27 15:15:00,3979.296
2025-08-27 15:30:00,4070.362
2025-08-27 15:45:00,4212.773
2025-08-27 16:00:00,4223.443
2025-08-27 16:15:00,4402.158
2025-08-27 16:30:00,4340.907
2025-08-27 16:45:00,4434.252
2025-08-27 17:00:00,4394.044
2025-08-27 17:15:00,4429.084
2025-08-27 17:30:00,4372.07
2025-08-27 17:45:00,4280.075
2025-08-27 18:00:00,4188.208
2025-08-27 18:15:00,4175.295
2025-08-27 18:30:00,4100.43
2025-08-27 18:45:00,4101.886
2025-08-27 19:00:00,4081.681
2025-08-27 19:15:00,4217.644
2025-08-27 19:30:00,4314.355
2025-08-27 19:45:00,4248.472
2025-08-27 20:00:00,4164.679
2025-08-27 20:15:00,4047.751
2025-08-27 20:30:00,4044.095
2025-08-27 20:45:00,4059.798
2025-08-27 21:00:00,3899.139
2025-08-27 21:15:00,3907.748
2025-08-27 21:30:00,4109.298
2025-08-27 21:45:00,4120.73
2025-08-27 22:00:00,4311.808
2025-08-27 22:15:00,4179.954
2025-08-27 22:30:00,4113.584
2025-08-27 22:45:00,4078.88
2025-08-27 23:00:00,4085.043
2025-08-27 23:15:00,4025.939
2025-08-27 23:30:00,3948.254
2025-08-27 23:45:00,3913.105
2025-08-28 00:00:00,3981.203
2025-08-28 00:15:00,4201.901
2025-08-28 00:30:00,4021.899
2025-08-28 00:45:00,3961.522
2025-08-28 01:00:00,3963.496
2025-08-28 01:15:00,3872.811
2025-08-28 01:30:00,3676.162
2025-08-28 01:45:00,3631.485
2025-08-28 02:00:00,3586.503
2025-08-28 02:15:00,3553.347
2025-08-28 02:30:00,3543.647
2025-08-28 02:45:00,3511.278
2025-08-28 03:00:00,3438.419
2025-08-28 03:15:00,3447.946
2025-08-28 03:30:00,3368.164
2025-08-28 03:45:00,3327.893
2025-08-28 04:00:00,3238.852
2025-08-28 04:15:00,3201.538
2025-08-28 04:30:00,3150.948
2025-08-28 04:45:00,3185.998
2025-08-28 05:00:00,3189.625
2025-08-28 05:15:00,3221.779
2025-08-28 05:30:00,3250.794
2025-08-28 05:45:00,3232.831
2025-08-28 06:00:00,3125.585
2025-08-28 06:15:00,3051.005
2025-08-28 06:30:00,3109.203
2025-08-28 06:45:00,3065.341
2025-08-28 07:00:00,3047.265
2025-08-28 07:15:00,2891.194
2025-08-28 07:30:00,2750.917
2025-08-28 07:45:00,2804.524
2025-08-28 08:00:00,2697.912
2025-08-28 08:15:00,2646.654
2025-08-28 08:30:00,2676.115
2025-08-28 08:45:00,2666.653
2025-08-28 09:00:00,2659.349
2025-08-28 09:15:00,2582.527
2025-08-28 09:30:00,2714.077
2025-08-28 09:45:00,2827.007
2025-08-28 10:00:00,2967.307
2025-08-28 10:15:00,3019.563
2025-08-28 10:30:00,3125.525
2025-08-28 10:45:00,3141.844
2025-08-28 11:00:00,3085.357
2025-08-28 11:15:00,3027.376
2025-08-28 11:30:00,3073.14
2025-08-28 11:45:00,3217.984
2025-08-28 12:00:00,3481.974
2025-08-28 12:15:00,3683.573
2025-08-28 12:30:00,3675.106
2025-08-28 12:45:00,3702.023
2025-08-28 13:00:00,4117.427
2025-08-28 13:15:00,4171.438
2025-08-28 13:30:00,4086.716
2025-08-28 13:45:00,4048.712
2025-08-28 14:00:00,3946.279
2025-08-28 14:15:00,3706.657
2025-08-28 14:30:00,3666.794
2025-08-28 14:45:00,3657.911
2025-08-28 15:00:00,3733.919
2025-08-28 15:15:00,3822.447
2025-08-28 15:30:00,3974.029
2025-08-28 15:45:00,3991.381
2025-08-28 16:00:00,4018.73
2025-08-28 16:15:00,4037.068
2025-08-28 16:30:00,3801.551
2025-08-28 16:45:00,3883.319
2025-08-28 17:00:00,3853.416
2025-08-28 17:15:00,3920.19
2025-08-28 17:30:00,3953.468
2025-08-28 17:45:00,3839.814
2025-08-28 18:00:00,3777.633
2025-08-28 18:15:00,3808.237
2025-08-28 18:30:00,3826.974
2025-08-28 18:45:00,3708.318
2025-08-28 19:00:00,3670.104
2025-08-28 19:15:00,3675.772
2025-08-28 19:30:00,3840.639
2025-08-28 19:45:00,3974.614
2025-08-28 20:00:00,4047.637
2025-08-28 20:15:00,4014.902
2025-08-28 20:30:00,3830.81
2025-08-28 20:45:00,3883.709
2025-08-28 21:00:00,3797.582
2025-08-28 21:15:00,3947.419
2025-08-28 21:30:00,3887.92
2025-08-28 21:45:00,3832.689
2025-08-28 22:00:00,3880.282
2025-08-28 22:15:00,3923.775
2025-08-28 22:30:00,3978.772
2025-08-28 22:45:00,3859.724
2025-08-28 23:00:00,3824.543
2025-08-28 23:15:00,3899.0
2025-08-28 23:30:00,3791.68
2025-08-28 23:45:00,3814.522
2025-08-29 00:00:00,3770.798
2025-08-29 00:15:00,4063.186
2025-08-29 00:30:00,3952.83
2025-08-29 00:45:00,3822.815
2025-08-29 01:00:00,3783.71
2025-08-29 01:15:00,3731.128
2025-08-29 01:30:00,3633.752
2025-08-29 01:45:00,3517.351
2025-08-29 02:00:00,3540.499
2025-08-29 02:15:00,3492.127
2025-08-29 02:30:00,3498.335
2025-08-29 02:45:00,3429.235
2025-08-29 03:00:00,3357.669
2025-08-29 03:15:00,3308.19
2025-08-29 03:30:00,3217.285
2025-08-29 03:45:00,3156.447
2025-08-29 04:00:00,3095.323
2025-08-29 04:15:00,3066.477
2025-08-29 04:30:00,2961.721
2025-08-29 04:45:00,3062.407
2025-08-29 05:00:00,3108.547
2025-08-29 05:15:00,3043.66
2025-08-29 05:30:00,3124.373
2025-08-29 05:45:00,3087.849
2025-08-29 06:00:00,3037.4
2025-08-29 06:15:00,2970.224
2025-08-29 06:30:00,3031.271
2025-08-29 06:45:00,3045.261
2025-08-29 07:00:00,3016.161
2025-08-29 07:15:00,2872.136
2025-08-29 07:30:00,2800.067
2025-08-29 07:45:00,2758.302
2025-08-29 08:00:00,2702.438
2025-08-29 08:15:00,2706.853
2025-08-29 08:30:00,2756.732
2025-08-29 08:45:00,2756.506
2025-08-29 09:00:00,2705.255
2025-08-29 09:15:00,2580.0
2025-08-29 09:30:00,2582.951
2025-08-29 09:45:00,2751.019
2025-08-29 10:00:00,2867.246
2025-08-29 10:15:00,2853.621
2025-08-29 10:30:00,2961.121
2025-08-29 10:45:00,2974.983
2025-08-29 11:00:00,3012.377
2025-08-29 11:15:00,3062.386
2025-08-29 11:30:00,3091.873
2025-08-29 11:45:00,3230.29
2025-08-29 12:00:00,3360.045
2025-08-29 12:15:00,3448.039
2025-08-29 12:30:00,3591.54
2025-08-29 12:45:00,3556.068
2025-08-29 13:00:00,3744.396
2025-08-29 13:15:00,3794.764
2025-08-29 13:30:00,3834.176
2025-08-29 13:45:00,3742.195
2025-08-29 14:00:00,3605.26
2025-08-29 14:15:00,3447.149
2025-08-29 14:30:00,3179.288
2025-08-29 14:45:00,3271.968
2025-08-29 15:00:00,3816.274
2025-08-29 15:15:00,3984.527
2025-08-29 15:30:00,3976.795
2025-08-29 15:45:00,3931.442
2025-08-29 16:00:00,3812.745
2025-08-29 16:15:00,3869.26
2025-08-29 16:30:00,4015.98
2025-08-29 16:45:00,4140.57
2025-08-29 17:00:00,4203.224
2025-08-29 17:15:00,4290.848
2025-08-29 17:30:00,4262.126
2025-08-29 17:45:00,4288.647
2025-08-29 18:00:00,4147.431
2025-08-29 18:15:00,4242.491
2025-08-29 18:30:00,4250.791
2025-08-29 18:45:00,4232.853
2025-08-29 19:00:00,4219.799
2025-08-29 19:15:00,4194.696
2025-08-29 19:30:00,4360.746
2025-08-29 19:45:00,4314.322
2025-08-29 20:00:00,4246.092
2025-08-29 20:15:00,4156.62
2025-08-29 20:30:00,4138.108
2025-08-29 20:45:00,4081.943
2025-08-29 21:00:00,4076.517
2025-08-29 21:15:00,4036.102
2025-08-29 21:30:00,3965.37
2025-08-29 21:45:00,3852.773
2025-08-29 22:00:00,4153.736
2025-08-29 22:15:00,4338.728
2025-08-29 22:30:00,4288.288
2025-08-29 22:45:00,4351.001
2025-08-29 23:00:00,4233.852
2025-08-29 23:15:00,4164.082
2025-08-29 23:30:00,3991.089
2025-08-29 23:45:00,4098.788
2025-08-30 00:00:00,4156.706
2025-08-30 00:15:00,4353.749
2025-08-30 00:30:00,4307.262
2025-08-30 00:45:00,4178.714
2025-08-30 01:00:00,4106.627
2025-08-30 01:15:00,4083.175
2025-08-30 01:30:00,3941.434
2025-08-30 01:45:00,3837.136
2025-08-30 02:00:00,3833.998
2025-08-30 02:15:00,3731.576
2025-08-30 02:30:00,3694.03
2025-08-30 02:45:00,3592.817
2025-08-30 03:00:00,3568.082
2025-08-30 03:15:00,3541.071
2025-08-30 03:30:00,3478.069
2025-08-30 03:45:00,3319.847
2025-08-30 04:00:00,3301.542
2025-08-30 04:15:00,3292.676
2025-08-30 04:30:00,3286.076
2025-08-30 04:45:00,3257.282
2025-08-30 05:00:00,3391.429
2025-08-30 05:15:00,3323.443
2025-08-30 05:30:00,3347.139
2025-08-30 05:45:00,3336.132
2025-08-30 06:00:00,3288.468
2025-08-30 06:15:00,3260.383
2025-08-30 06:30:00,3180.008
2025-08-30 06:45:00,3058.375
2025-08-30 07:00:00,2985.881
2025-08-30 07:15:00,2814.881
2025-08-30 07:30:00,2717.238
2025-08-30 07:45:00,2600.936
2025-08-30 08:00:00,2744.407
2025-08-30 08:15:00,2730.897
2025-08-30 08:30:00,2701.543
2025-08-30 08:45:00,2693.757
2025-08-30 09:00:00,2803.933
2025-08-30 09:15:00,2755.88
2025-08-30 09:30:00,2845.781
2025-08-30 09:45:00,2962.713
2025-08-30 10:00:00,2895.335
2025-08-30 10:15:00,2998.325
2025-08-30 10:30:00,2936.762
2025-08-30 10:45:00,2954.77
2025-08-30 11:00:00,2955.939
2025-08-30 11:15:00,2924.361
2025-08-30 11:30:00,2868.043
2025-08-30 11:45:00,2973.247
2025-08-30 12:00:00,3145.727
2025-08-30 12:15:00,3222.108
2025-08-30 12:30:00,3280.537
2025-08-30 12:45:00,3339.29
2025-08-30 13:00:00,0.0
2025-08-30 13:15:00,0.0
2025-08-30 13:30:00,0.0
2025-08-30 13:45:00,0.0
2025-08-30 14:00:00,0.0
2025-08-30 14:15:00,0.0
2025-08-30 14:30:00,0.0
2025-08-30 14:45:00,0.0
2025-08-30 15:00:00,0.0
2025-08-30 15:15:00,0.0
2025-08-30 15:30:00,0.0
2025-08-30 15:45:00,0.0
2025-08-30 16:00:00,0.0
2025-08-30 16:15:00,0.0
2025-08-30 16:30:00,0.0
2025-08-30 16:45:00,0.0
2025-08-30 17:00:00,0.0
2025-08-30 17:15:00,0.0
2025-08-30 17:30:00,0.0
2025-08-30 17:45:00,0.0
2025-08-30 18:00:00,0.0
2025-08-30 18:15:00,0.0
2025-08-30 18:30:00,0.0
2025-08-30 18:45:00,0.0
2025-08-30 19:00:00,0.0
2025-08-30 19:15:00,0.0
2025-08-30 19:30:00,0.0
2025-08-30 19:45:00,0.0
2025-08-30 20:00:00,0.0
2025-08-30 20:15:00,0.0
2025-08-30 20:30:00,0.0
2025-08-30 20:45:00,0.0
2025-08-30 21:00:00,0.0
2025-08-30 21:15:00,0.0
2025-08-30 21:30:00,0.0
2025-08-30 21:45:00,0.0
2025-08-30 22:00:00,0.0
2025-08-30 22:15:00,0.0
2025-08-30 22:30:00,0.0
2025-08-30 22:45:00,0.0
2025-08-30 23:00:00,0.0
2025-08-30 23:15:00,0.0
2025-08-30 23:30:00,0.0
2025-08-30 23:45:00,0.0
2025-08-31 00:00:00,3068.125
2025-08-31 00:15:00,3301.71
2025-08-31 00:30:00,3174.665
2025-08-31 00:45:00,3092.34
2025-08-31 01:00:00,3007.944
2025-08-31 01:15:00,2986.465
2025-08-31 01:30:00,2882.074
2025-08-31 01:45:00,2908.426
2025-08-31 02:00:00,2973.101
2025-08-31 02:15:00,2944.605
2025-08-31 02:30:00,2914.212
2025-08-31 02:45:00,2893.545
2025-08-31 03:00:00,2852.142
2025-08-31 03:15:00,2770.204
2025-08-31 03:30:00,2711.754
2025-08-31 03:45:00,2667.636
2025-08-31 04:00:00,2641.6
2025-08-31 04:15:00,2605.211
2025-08-31 04:30:00,2605.177
2025-08-31 04:45:00,2603.253
2025-08-31 05:00:00,2669.351
2025-08-31 05:15:00,2663.469
2025-08-31 05:30:00,2719.155
2025-08-31 05:45:00,2733.521
2025-08-31 06:00:00,2687.813
2025-08-31 06:15:00,2657.054
2025-08-31 06:30:00,2728.53
2025-08-31 06:45:00,2693.728
2025-08-31 07:00:00,2700.739
2025-08-31 07:15:00,2600.179
2025-08-31 07:30:00,2431.545
2025-08-31 07:45:00,2322.634
2025-08-31 08:00:00,2227.851
2025-08-31 08:15:00,1980.362
2025-08-31 08:30:00,1919.989
2025-08-31 08:45:00,1929.591
2025-08-31 09:00:00,1890.207
2025-08-31 09:15:00,1853.75
2025-08-31 09:30:00,1853.75
2025-08-31 09:45:00,1853.75
2025-08-31 10:00:00,1847.0
2025-08-31 10:15:00,1847.0
2025-08-31 10:30:00,1970.426
2025-08-31 10:45:00,2298.175
2025-08-31 11:00:00,2350.612
2025-08-31 11:15:00,2407.125
2025-08-31 11:30:00,2240.559
2025-08-31 11:45:00,2249.438
2025-08-31 12:00:00,2324.288
2025-08-31 12:15:00,2528.223
2025-08-31 12:30:00,2630.304
2025-08-31 12:45:00,2612.089
2025-08-31 13:00:00,2660.881
2025-08-31 13:15:00,2818.185
2025-08-31 13:30:00,2729.579
2025-08-31 13:45:00,2671.267
2025-08-31 14:00:00,2699.199
2025-08-31 14:15:00,2669.082
2025-08-31 14:30:00,2731.321
2025-08-31 14:45:00,2762.904
2025-08-31 15:00:00,2847.0
2025-08-31 15:15:00,2870.735
2025-08-31 15:30:00,3094.535
2025-08-31 15:45:00,3038.055
2025-08-31 16:00:00,2973.395
2025-08-31 16:15:00,3135.404
2025-08-31 16:30:00,3274.846
2025-08-31 16:45:00,3432.563
2025-08-31 17:00:00,3521.366
2025-08-31 17:15:00,3629.365
2025-08-31 17:30:00,3649.597
2025-08-31 17:45:00,3540.773
2025-08-31 18:00:00,3694.829
2025-08-31 18:15:00,3832.323
2025-08-31 18:30:00,3892.284
2025-08-31 18:45:00,3932.119
2025-08-31 19:00:00,3809.704
2025-08-31 19:15:00,3906.979
2025-08-31 19:30:00,4023.492
2025-08-31 19:45:00,3827.32
2025-08-31 20:00:00,3709.753
2025-08-31 20:15:00,3661.238
2025-08-31 20:30:00,3593.804
2025-08-31 20:45:00,3541.856
2025-08-31 21:00:00,3570.234
2025-08-31 21:15:00,3506.372
2025-08-31 21:30:00,3416.956
2025-08-31 21:45:00,3665.602
2025-08-31 22:00:00,3908.452
2025-08-31 22:15:00,3876.169
2025-08-31 22:30:00,3779.447
2025-08-31 22:45:00,3680.506
2025-08-31 23:00:00,3688.07
2025-08-31 23:15:00,3651.465
2025-08-31 23:30:00,3483.6
2025-08-31 23:45:00,3475.364
2025-10-25 00:00:00,1144.096
2025-10-25 00:15:00,1255.163
2025-10-25 00:30:00,1487.804
2025-10-25 00:45:00,1605.563
2025-10-25 01:00:00,1741.692
2025-10-25 01:15:00,1895.487
2025-10-25 01:30:00,1840.834
2025-10-25 01:45:00,1733.449
2025-10-25 02:00:00,1757.935
2025-10-25 02:15:00,1808.568
2025-10-25 02:30:00,1778.766
2025-10-25 02:45:00,1768.827
2025-10-25 03:00:00,1730.658
2025-10-25 03:15:00,1692.721
2025-10-25 03:30:00,1697.11
2025-10-25 03:45:00,1703.731
2025-10-25 04:00:00,1591.144
2025-10-25 04:15:00,1616.173
2025-10-25 04:30:00,1604.036
2025-10-25 04:45:00,1583.997
2025-10-25 05:00:00,1546.416
2025-10-25 05:15:00,1592.48
2025-10-25 05:30:00,1734.339
2025-10-25 05:45:00,1674.254
2025-10-25 06:00:00,1630.903
2025-10-25 06:15:00,1514.657
2025-10-25 06:30:00,1301.031
2025-10-25 06:45:00,1353.806
2025-10-25 07:00:00,1349.836
2025-10-25 07:15:00,1293.126
2025-10-25 07:30:00,1180.932
2025-10-25 07:45:00,1175.975
2025-10-25 08:00:00,1196.318
2025-10-25 08:15:00,1151.068
2025-10-25 08:30:00,1163.294
2025-10-25 08:45:00,1118.044
2025-10-25 09:00:00,1014.473
2025-10-25 09:15:00,1025.994
2025-10-25 09:30:00,1059.343
2025-10-25 09:45:00,1019.487
2025-10-25 10:00:00,1142.276
2025-10-25 10:15:00,1205.369
2025-10-25 10:30:00,1142.149
2025-10-25 10:45:00,1157.174
2025-10-25 11:00:00,1155.379
2025-10-25 11:15:00,1203.154
2025-10-25 11:30:00,1195.871
2025-10-25 11:45:00,1249.648
2025-10-25 12:00:00,1682.058
2025-10-25 12:15:00,1537.705
2025-10-25 12:30:00,1438.039
2025-10-25 12:45:00,1299.929
2025-10-25 13:00:00,1288.412
2025-10-25 13:15:00,1328.906
2025-10-25 13:30:00,1369.218
2025-10-25 13:45:00,1424.368
2025-10-25 14:00:00,1323.078
2025-10-25 14:15:00,1181.948
2025-10-25 14:30:00,1247.074
2025-10-25 14:45:00,1362.179
2025-10-25 15:00:00,1516.653
2025-10-25 15:15:00,1438.209
2025-10-25 15:30:00,1354.544
2025-10-25 15:45:00,1369.594
2025-10-25 16:00:00,1402.993
2025-10-25 16:15:00,1603.195
2025-10-25 16:30:00,1522.757
2025-10-25 16:45:00,1554.972
2025-10-25 17:00:00,1749.431
2025-10-25 17:15:00,1979.457
2025-10-25 17:30:00,1957.477
2025-10-25 17:45:00,1958.831
2025-10-25 18:00:00,1916.708
2025-10-25 18:15:00,1923.202
2025-10-25 18:30:00,1921.882
2025-10-25 18:45:00,1922.738
2025-10-25 19:00:00,1786.01
2025-10-25 19:15:00,1678.557
2025-10-25 19:30:00,1540.828
2025-10-25 19:45:00,1437.261
2025-10-25 20:00:00,1421.42
2025-10-25 20:15:00,1381.446
2025-10-25 20:30:00,1327.687
2025-10-25 20:45:00,1325.745
2025-10-25 21:00:00,1317.894
2025-10-25 21:15:00,1330.174
2025-10-25 21:30:00,1232.753
2025-10-25 21:45:00,1286.727
2025-10-25 22:00:00,1351.227
2025-10-25 22:15:00,1379.824
2025-10-25 22:30:00,1253.131
2025-10-25 22:45:00,1264.677
2025-10-25 23:00:00,1311.201
2025-10-25 23:15:00,1263.093
2025-10-25 23:30:00,1182.5
2025-10-25 23:45:00,1237.032
2025-10-28 00:00:00,1716.227
2025-10-28 00:15:00,1642.532
2025-10-28 00:30:00,1633.211
2025-10-28 00:45:00,1648.44
2025-10-28 01:00:00,1519.031
2025-10-28 01:15:00,1411.69
2025-10-28 01:30:00,1461.457
2025-10-28 01:45:00,1424.666
2025-10-28 02:00:00,1360.63
2025-10-28 02:15:00,1324.457
2025-10-28 02:30:00,1382.287
2025-10-28 02:45:00,1377.789
2025-10-28 03:00:00,1360.92
2025-10-28 03:15:00,1403.817
2025-10-28 03:30:00,1445.698
2025-10-28 03:45:00,1362.75
2025-10-28 04:00:00,1406.422
2025-10-28 04:15:00,1378.162
2025-10-28 04:30:00,1355.237
2025-10-28 04:45:00,1376.687
2025-10-28 05:00:00,1395.708
2025-10-28 05:15:00,1370.059
2025-10-28 05:30:00,1413.253
2025-10-28 05:45:00,1470.96
2025-10-28 06:00:00,1565.085
2025-10-28 06:15:00,1706.305
2025-10-28 06:30:00,2061.854
2025-10-28 06:45:00,2147.594
2025-10-28 07:00:00,2115.008
2025-10-28 07:15:00,2096.827
2025-10-28 07:30:00,2086.931
2025-10-28 07:45:00,1992.968
2025-10-28 08:00:00,1821.677
2025-10-28 08:15:00,1716.059
2025-10-28 08:30:00,1781.326
2025-10-28 08:45:00,1463.826
2025-10-28 09:00:00,1420.983
2025-10-28 09:15:00,1371.2
2025-10-28 09:30:00,1367.453
2025-10-28 09:45:00,1337.588
2025-10-28 10:00:00,1249.48
2025-10-28 10:15:00,1233.5
2025-10-28 10:30:00,1233.5
